review_id,sku,customer_id,customer_name,rating,comment,date,verified
faab768a-a662-d121-b3ca-efe876fc79c1,BB-16388,,Sanjay H.,5,"Nice taste, good value for money.",2026-06-24,False
c2e6cdb1-0aaa-fce2-b5d2-e88fbfaf1884,BB-16388,,Sudha D.,4,"Good quality dairy product, fresh and pure.",2026-06-25,False
2ef365e2-e618-2b9d-c0b2-4d78849f5a2c,BB-16392,,Usha H.,5,Very happy with this. Value for money.,2026-07-03,False
0355faa1-c72f-9380-be6d-c24aaf1b5416,BB-16392,,Anil M.,4,Great daily use product. Will order again.,2026-01-07,False
f304cbae-4e9d-47b1-1f87-b7cc4ab09551,BB-16392,,Anjali B.,5,Exactly as described. Very satisfied.,2026-01-08,False
9c1ccfd8-c9e2-732a-960c-c0f2c9e4902d,BB-16407,,Pooja G.,3,Very durable and well made!,2026-03-03,False
e83cdbfc-c7a0-1994-2f30-5906b641cdda,BB-16407,,Prakash C.,5,Durable and very functional. Happy with it.,2026-03-04,False
ec089c4c-4ae3-dcc3-8d6a-2f10d2fd2aea,BB-16407,,Sunita B.,4,Works perfectly. Very satisfied.,2026-03-05,False
dad9613f-7627-a91f-5674-7de643f1a4ee,BB-16420,,Geeta L.,5,Sturdy and long lasting. Great buy.,2026-01-26,False
a5bf6bc4-85ac-7d8f-ed7e-038452a6c54b,BB-16420,,Arjun D.,5,Good but assembly instructions could be clearer.,2026-01-27,False
31bf7a92-45b6-9e5d-de00-35bfacbeed65,BB-16420,,Manoj F.,3,Very durable and well made!,2026-01-28,False
4fff301e-b17c-434b-f5b0-7f51c83a7bf1,BB-16420,,Rahul K.,5,Durable and very functional. Happy with it.,2026-01-29,False
09af4af7-1176-aeab-5823-1f633a3dff79,BB-16420,,Lakshmi V.,4,Works perfectly. Very satisfied.,2026-01-30,False
eba44fee-1759-6629-cb06-07eb53959e3f,BB-16426,,Manoj F.,3,Absolutely love this! Great fragrance and very effective.,2026-02-13,False
d077ca77-3b90-4c76-533f-9c219e1256bb,BB-16426,,Rahul K.,5,Fragrance is pleasant and lasts long.,2026-02-14,False
4426e4b1-1ca1-126d-e616-2800002008b4,BB-16426,,Lakshmi V.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-02-15,False
4732863d-fec0-87f0-c3c4-278a59cd9ec8,BB-16459,,Prakash C.,5,Nice flavours. Good for a special treat.,2026-03-08,False
f37454a1-b163-b454-9829-cb0613aaca19,BB-16459,,Sunita B.,4,"Great taste, exotic flavours. Highly recommend.",2026-03-09,False
c6f3079b-ca96-7e6f-92f9-241221125af0,BB-16459,,Vikram S.,3,Wonderful! Perfect for special occasions.,2026-03-10,False
b1204092-97e9-bbbf-debb-f291cd77582e,BB-16459,,Meena R.,5,Loved the unique taste. Will order again.,2026-03-11,False
a620b444-02b6-9016-e0ff-534feaa383c1,BB-16459,,Uma P.,4,Rich flavour. Absolutely loved it.,2026-03-12,False
3e93b00e-aeec-1594-4f6c-63c986d7cb7d,BB-16459,,Priya S.,5,Excellent quality. Very authentic taste.,2026-03-13,False
b1c203ac-66ae-49ed-c5e1-4cf7e11a1bef,BB-16469,,Sudha D.,4,Not bad at all. Works as expected for the price.,2026-04-28,False
b3b8a622-d4fa-6321-847a-53c4771f6a1b,BB-16469,,Deepak T.,4,Packaging is great and quality is top notch.,2026-04-29,False
e39bc10c-cba0-def2-f1b2-82b5a6076c57,BB-16469,,Geeta L.,5,Regular customer. Quality is always consistent.,2026-04-30,False
5867c4c5-fe61-4edf-4b8d-6948ae1ecb44,BB-16470,,Rekha C.,5,Super fresh. Great for smoothies!,2026-04-16,False
021cd93f-3acb-7f7c-0a00-361e385cdf5b,BB-16470,,Sunil A.,5,Some items slightly bruised but overall fine.,2026-04-17,False
176ebb21-85d8-4bc9-66e4-2211c5c04e48,BB-16470,,Kavitha N.,3,Very fresh produce delivered on time!,2026-04-18,False
d13ca02a-7446-569a-aac7-b7d67350a777,BB-16470,,Divya R.,5,"Very fresh, great quality. Happy customer.",2026-04-19,False
68806a82-30c9-8b6b-6283-9da4aca2f92c,BB-16470,,Anita M.,4,Good quality vegetables at fair price.,2026-04-20,False
16eebef7-90d1-2558-7789-7064c6e078f1,BB-16474,,Anjali B.,3,Fresh delivery and excellent quality!,2026-06-13,False
985deb03-541a-4f17-7ee1-57bc4c9ac9cb,BB-16474,,Vijay L.,5,"Nice taste, good value for money.",2026-06-14,False
0f652b7d-901a-f474-fef1-f140ca67ce1e,BB-16474,,Neha T.,4,"Good quality dairy product, fresh and pure.",2026-06-15,False
321d5f50-5967-e221-bbd3-981d4308b838,BB-16490,,Deepak T.,4,Good quantity for the price. Satisfying.,2026-03-20,False
13c76d29-dfca-7b67-8539-3effd00d4030,BB-16490,,Geeta L.,5,Kids approved! That says everything.,2026-03-21,False
84e78f3b-751b-c26b-f20e-7b9edbefdf59,BB-16490,,Arjun D.,5,A bit salty for me but overall good.,2026-03-22,False
6665b8ba-2f02-4923-4703-6e85b78b5efe,BB-16490,,Manoj F.,3,Crispy and delicious! My kids love it.,2026-03-23,False
da2067f2-6f2d-a34b-7aec-82634188a56e,BB-16490,,Rahul K.,5,Loved the taste! Ordering again soon.,2026-03-24,False
770ed9cf-9945-8046-ee81-cad82ea71ae9,BB-16490,,Lakshmi V.,4,Tasty evening snack. Highly recommend.,2026-03-25,False
9f5ce5a0-4ef0-ecab-b079-b7ad0057691d,BB-16493,,Ramesh E.,3,Good taste. Prefer it over the local brand now.,2026-04-23,False
d50aebcb-fb15-a152-3c55-bbf0673ce78e,BB-16493,,Rekha C.,5,Tastes exactly as expected. Very refreshing.,2026-04-24,False
7c9af7f5-0da0-c5e2-61af-b46f571cfcca,BB-16493,,Sunil A.,4,Smooth and flavourful. Loved it.,2026-04-25,False
f6e0bbfc-f7cb-5b49-028f-6339c866fe52,BB-16493,,Kavitha N.,5,Perfect blend of flavours. Highly satisfied.,2026-04-26,False
35189c40-8fbd-20de-aed2-4b2e1c1fd2e6,BB-16496,,Rekha C.,5,One bottle lasts a long time. Great buy.,2026-01-30,False
440288f9-8f04-331b-7b95-0fb9711bba6c,BB-16496,,Sunil A.,5,Good product but fragrance is a bit strong.,2026-01-31,False
1c779f3e-6d30-84ca-0e55-0aa209e773f1,BB-16496,,Kavitha N.,3,Works really well! My house is spotless.,2026-02-01,False
371d0a5f-d188-8035-4a6f-41609cc6b862,BB-16496,,Divya R.,5,Excellent cleaning power. Will buy again.,2026-02-02,False
2d9e1090-bdb0-d4c3-c1a7-b7ee113afc8f,BB-16496,,Anita M.,4,Good value for money. Cleans efficiently.,2026-02-03,False
b4abf9ce-f083-b0c9-324b-61f08b2a0140,BB-16499,,Vikram S.,4,Great quality for the price. Reordering soon.,2026-02-08,False
d34e0aa9-8f82-ef4c-c1e0-5444c25b2cf8,BB-16499,,Meena R.,5,Great find. Will keep buying this brand.,2026-02-09,False
bf35f717-86af-d08a-63db-9498e49283f5,BB-16499,,Uma P.,5,"Decent quality, suits daily cooking well.",2026-02-10,False
94a87c43-aec5-99ee-3460-cbcfe079cc0b,BB-16499,,Priya S.,3,Very fresh and high quality. Cooks perfectly.,2026-02-11,False
b1af2516-e777-6970-f8f2-3cc41d057716,BB-16499,,Sanjay H.,5,Packaging keeps it fresh. Very satisfied.,2026-02-12,False
04b27e51-798e-dd87-71f8-a5a281b85ac5,BB-16499,,Sudha D.,4,"Authentic taste, just like homemade. Highly recommend.",2026-02-13,False
2612ea6b-ec6c-478a-692b-c4847661b5ac,BB-165,,Arjun D.,5,Good but assembly instructions could be clearer.,2026-05-17,False
db3fdf83-1d64-7c8d-fa84-c5bbd1b920e0,BB-165,,Manoj F.,3,Very durable and well made!,2026-05-18,False
594789ff-d177-d2c6-db8e-539a3241d56f,BB-165,,Rahul K.,5,Durable and very functional. Happy with it.,2026-05-19,False
cee32b93-6406-fae9-b4b3-bd4584ab50bf,BB-165,,Lakshmi V.,4,Works perfectly. Very satisfied.,2026-05-20,False
fb6fc451-c169-6786-7934-645c43bffc92,BB-16500,,Ashok G.,5,"Good product, shipping was quick too.",2026-03-14,False
008c09a1-eb84-2acd-0d9d-64b2effad574,BB-16500,,Pooja G.,3,Absolutely love this! Great fragrance and very effective.,2026-03-15,False
3b9f177f-996d-04fa-8f6c-255883d0daec,BB-16500,,Prakash C.,5,Fragrance is pleasant and lasts long.,2026-03-16,False
063a1219-a4cd-b645-f6ee-f2963668cdd3,BB-16500,,Sunita B.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-03-17,False
18c0ca43-4279-ec81-d900-b0f4bc834c1b,BB-16514,,Vijay L.,5,Nice flavours. Good for a special treat.,2026-04-11,False
cd776a54-0b98-9c33-b2ac-4168791d77d3,BB-16514,,Neha T.,4,"Great taste, exotic flavours. Highly recommend.",2026-04-12,False
f4cbca48-d01e-d976-4309-667c1f0ba144,BB-16514,,Suresh P.,3,Wonderful! Perfect for special occasions.,2026-04-13,False
ff72cd5a-6235-1de3-8354-ecaef954db0c,BB-16514,,Ravi O.,5,Loved the unique taste. Will order again.,2026-04-14,False
6ffe8159-a353-9420-756f-0caa5ed58087,BB-16514,,Ashok G.,4,Rich flavour. Absolutely loved it.,2026-04-15,False
6d9bffbc-c15b-b527-bf2c-15c1dd6637a7,BB-16514,,Pooja G.,5,Excellent quality. Very authentic taste.,2026-04-16,False
d58630f5-d623-7079-5f47-5fc25f849eab,BB-16528,,Lakshmi V.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-01-24,False
650749f0-a7d1-82e8-b4f3-99502f359104,BB-16528,,Ramesh E.,3,Amazing! My skin feels so much better now.,2026-01-25,False
cec3ecf1-2b49-345f-74db-7b2068128945,BB-16528,,Rekha C.,5,Very happy with this. Value for money.,2026-01-26,False
c0a2dd1e-c91f-9536-2da0-7dd0cf5b4ccf,BB-16528,,Sunil A.,4,Great daily use product. Will order again.,2026-01-27,False
16de90af-44de-ba7b-0c07-f135ab154c14,BB-16528,,Kavitha N.,5,Exactly as described. Very satisfied.,2026-01-28,False
c79dd1dc-fa5d-2592-1992-042bb36fcba3,BB-1653,,Rekha C.,5,Regular customer. Quality is always consistent.,2026-03-29,False
d7da53fe-0ace-6e21-c1d3-67ae4632adf6,BB-1653,,Sunil A.,5,"Good product, shipping was quick too.",2026-03-30,False
4dd6f23d-d6c8-05f7-129d-d216f671a10b,BB-1653,,Kavitha N.,3,Absolutely love this! Great fragrance and very effective.,2026-03-31,False
aecc1bd2-59f1-ce35-2a92-716c7fbc94a1,BB-1653,,Divya R.,5,Fragrance is pleasant and lasts long.,2026-04-01,False
110afec8-0b4a-f889-d8ee-613ef44b5aad,BB-1653,,Anita M.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-04-02,False
3659f2b2-22af-d187-c221-0d8271fb6b98,BB-16530,,Usha H.,5,Regular customer. Quality is always consistent.,2026-06-07,False
8206d1ac-2582-71bb-b178-0b67bcbb5723,BB-16530,,Anil M.,5,"Good product, shipping was quick too.",2026-06-08,False
a756ae46-5e48-1c04-9768-01b93ba6cec3,BB-16530,,Anjali B.,3,Absolutely love this! Great fragrance and very effective.,2026-06-09,False
221fb107-ac20-93f0-6b26-f68a4950c53a,BB-16530,,Vijay L.,5,Fragrance is pleasant and lasts long.,2026-06-10,False
af44c985-6a51-f7e8-ea1e-e5e32026b69e,BB-16530,,Neha T.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-06-11,False
f4851b1a-5fba-4dcc-d529-17ce9a536589,BB-16531,,Divya R.,4,Excellent gourmet product. Restaurant quality.,2026-02-14,False
4d41c99d-a824-6bcc-909b-ad513784fcff,BB-16531,,Anita M.,4,Interesting taste. Good for trying new things.,2026-02-15,False
8fb24f4b-8409-3147-fe74-0bd776f1a6b2,BB-16531,,Kiran J.,4,Premium quality gourmet food. Worth every rupee.,2026-02-16,False
e582cf7d-f2d6-2069-0000-ceb1d744a0d1,BB-16531,,Usha H.,5,Hard to find this brand locally. Great find!,2026-02-17,False
b827096c-ee5a-de74-9706-8e222af4bd9c,BB-16539,,Kavitha N.,3,Absolutely love this! Great fragrance and very effective.,2026-06-03,False
e4392ea6-bf33-05c0-004d-97ded3c302c3,BB-16539,,Divya R.,5,Fragrance is pleasant and lasts long.,2026-06-04,False
9d056bf8-e1cd-c442-4d0e-5d1c7d607cdf,BB-16539,,Anita M.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-06-05,False
454d82d7-ce6f-fa7b-f234-3e42b9459afd,BB-1655,,Anjali B.,3,Authentic flavours! Loved every bite.,2026-04-18,False
cd165a44-bbea-4ae2-13dd-c3a4ebbf5a35,BB-1655,,Vijay L.,5,Nice flavours. Good for a special treat.,2026-04-19,False
bec70d99-2ab3-9fd2-40b5-d7040d9f4548,BB-1655,,Neha T.,4,"Great taste, exotic flavours. Highly recommend.",2026-04-20,False
a0b1f1c5-7e33-e191-60fe-b0ecedf3c059,BB-1656,,Deepak T.,4,Premium quality gourmet food. Worth every rupee.,2026-04-25,False
25f0275f-b658-c5a3-2616-15c12a99d9a1,BB-1656,,Geeta L.,5,Hard to find this brand locally. Great find!,2026-04-26,False
376a1ca8-0503-611c-825c-ccf50fee44bf,BB-1656,,Arjun D.,5,Good but slightly pricey for the quantity.,2026-04-27,False
0d28559a-f86f-1166-8ecc-3110b4a62b42,BB-1656,,Manoj F.,3,Authentic flavours! Loved every bite.,2026-04-28,False
05f20edd-3f3a-c7e5-cdc7-082f2c026505,BB-1656,,Rahul K.,5,Nice flavours. Good for a special treat.,2026-04-29,False
a47fb6ef-9ddf-1081-7f96-abc8027dd531,BB-1656,,Lakshmi V.,4,"Great taste, exotic flavours. Highly recommend.",2026-04-30,False
d66899a2-cca9-441a-339f-81298fe8c2f6,BB-16563,,Uma P.,5,Good but slightly pricey for the quantity.,2026-03-24,False
c16d674c-007a-06d7-b102-7dec6e2fbbd5,BB-16563,,Priya S.,3,Authentic flavours! Loved every bite.,2026-03-25,False
f9e698d8-3637-81fa-f2a9-060b8a5c2cfb,BB-16563,,Sanjay H.,5,Nice flavours. Good for a special treat.,2026-03-26,False
4d01ef98-172e-361b-0b21-e18d42b6e96a,BB-16563,,Sudha D.,4,"Great taste, exotic flavours. Highly recommend.",2026-03-27,False
e8f38b30-b65b-8203-e4f8-97fe42010e0b,BB-16577,,Anil M.,4,Works better than expected. Good value.,2026-01-13,False
6702833c-bc25-2c72-61f6-6fff1601e36f,BB-16577,,Anjali B.,5,Excellent build quality. Highly recommend.,2026-01-14,False
39c5f25d-ef13-834f-8353-0277f5b81d4e,BB-16577,,Vijay L.,4,Excellent quality kitchen product.,2026-01-15,False
71da84b0-bb9c-5b52-e27d-47f3c05f8471,BB-16577,,Neha T.,4,Average quality but does the job.,2026-01-16,False
bebb0e66-1477-8566-0e24-e4b403079847,BB-16577,,Suresh P.,4,Good quality at a fair price.,2026-01-17,False
c5256e8d-a96a-0cce-7820-3c11c802ba97,BB-16577,,Ravi O.,5,Sturdy and long lasting. Great buy.,2026-01-18,False
80388314-8352-b5a4-83fe-786cdd059008,BB-16582,,Vijay L.,5,Durable and very functional. Happy with it.,2026-05-29,False
ff26091e-0ee8-3e26-4543-28eebb7cd5be,BB-16582,,Neha T.,4,Works perfectly. Very satisfied.,2026-05-30,False
f83d0b7e-e754-d11e-8ccd-a47397f56a39,BB-16582,,Suresh P.,3,Excellent! Will definitely buy again.,2026-05-31,False
e38e4c95-5b58-7ef6-d598-cdc806e257d1,BB-16582,,Ravi O.,5,"Great product, easy to use.",2026-06-01,False
f9248f00-7dce-0cc6-f7ba-2c5575d71d46,BB-16582,,Ashok G.,4,Works better than expected. Good value.,2026-06-02,False
45177cb1-2b8a-3c8b-ccfb-0fd6278d32d0,BB-16582,,Pooja G.,5,Excellent build quality. Highly recommend.,2026-06-03,False
cef7399e-9e25-1b00-e0f0-d2018208873f,BB-16604,,Sanjay H.,5,Nice flavours. Good for a special treat.,2026-02-14,False
fd9e41b4-f711-cfab-a4c8-01d94a15d284,BB-16604,,Sudha D.,4,"Great taste, exotic flavours. Highly recommend.",2026-02-15,False
61f75e0a-28ba-3a08-f2ed-2f88ab3786dd,BB-16604,,Deepak T.,3,Wonderful! Perfect for special occasions.,2026-02-16,False
c64e4ecc-94e1-3287-fc0b-3cb062c5908f,BB-16604,,Geeta L.,5,Loved the unique taste. Will order again.,2026-02-17,False
f609baf8-0d41-4c87-8655-1ebd0c39adda,BB-16604,,Arjun D.,4,Rich flavour. Absolutely loved it.,2026-02-18,False
7bb8b69a-ff7a-df62-56eb-d07d52a41732,BB-16604,,Manoj F.,5,Excellent quality. Very authentic taste.,2026-02-19,False
ebea4b8d-a109-c7cf-3f04-c2ddfcb942df,BB-16626,,Kiran J.,4,Premium quality gourmet food. Worth every rupee.,2026-05-31,False
4f6388a8-d074-5410-c847-7d201975fb68,BB-16626,,Usha H.,5,Hard to find this brand locally. Great find!,2026-06-01,False
0722d3a3-8b57-c7c3-91f9-cfbf75b3a447,BB-16626,,Anil M.,5,Good but slightly pricey for the quantity.,2026-06-02,False
1706f009-2a66-b64c-9ece-8a1bdc371682,BB-16626,,Anjali B.,3,Authentic flavours! Loved every bite.,2026-06-03,False
d36191cb-0903-0463-81ac-7f7045d3a82a,BB-16626,,Vijay L.,5,Nice flavours. Good for a special treat.,2026-06-04,False
08d1b6f0-ba40-bb52-bb8c-1a358fadc664,BB-16626,,Neha T.,4,"Great taste, exotic flavours. Highly recommend.",2026-06-05,False
e5f9ef7d-317f-cf6e-c219-a4c50a166db9,BB-1665,,Anita M.,4,Good quality. Nothing fancy but reliable.,2026-03-31,False
b0bf37bd-8c91-bde3-99af-31e1574bd99d,BB-1665,,Kiran J.,4,Good quantity for the price. Satisfying.,2026-04-01,False
eaf73aa5-5c17-a8af-f004-79201e9bed7e,BB-1665,,Usha H.,5,Kids approved! That says everything.,2026-04-02,False
31567f25-d1ba-097a-f4a8-afeb0d78f230,BB-16657,,Divya R.,4,Excellent quality kitchen product.,2026-05-29,False
f35aeece-5280-257f-dabd-2dfffc17300d,BB-16657,,Anita M.,4,Average quality but does the job.,2026-05-30,False
0923472f-e56d-e3b3-a55d-0809ddea83d5,BB-16657,,Kiran J.,4,Good quality at a fair price.,2026-05-31,False
b55f5f3d-df51-e883-8407-1940ad0c12cf,BB-16657,,Usha H.,5,Sturdy and long lasting. Great buy.,2026-06-01,False
8f6fd520-47cb-c8cf-95b5-61f4b6b8a547,BB-1667,,Vikram S.,3,Amazing! My skin feels so much better now.,2026-01-23,False
b5753504-7924-584f-f56b-20bb60b7ccd5,BB-1667,,Meena R.,5,Very happy with this. Value for money.,2026-01-24,False
e395a1f8-f8ef-fba9-aca9-365089e713fb,BB-1667,,Uma P.,4,Great daily use product. Will order again.,2026-01-25,False
4dae6500-700f-e314-3aee-24a5548f61a0,BB-1667,,Priya S.,5,Exactly as described. Very satisfied.,2026-01-26,False
c93d8e78-031e-3d6c-e372-9dc8959a5229,BB-16679,,Geeta L.,5,Regular customer. Quality is always consistent.,2026-05-22,False
0e453838-90f3-2270-8940-412028920882,BB-16679,,Arjun D.,5,"Good product, shipping was quick too.",2026-05-23,False
73980429-6c32-3ac3-e04d-0a41f3376961,BB-16679,,Manoj F.,3,Absolutely love this! Great fragrance and very effective.,2026-05-24,False
0d911dbb-91a6-d6b4-a0a5-4b87517a95e4,BB-16679,,Rahul K.,5,Fragrance is pleasant and lasts long.,2026-05-25,False
0a548804-a63f-0187-7d43-8e2b19d79a5f,BB-16679,,Lakshmi V.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-05-26,False
ee983d7d-ba2e-333e-6676-d8b066a556ac,BB-16702,,Manoj F.,5,Excellent build quality. Highly recommend.,2026-03-15,False
8c8225b9-7520-d04d-7f14-9f7cd6ac470b,BB-16702,,Rahul K.,4,Excellent quality kitchen product.,2026-03-16,False
52b41192-0d35-87dd-3231-3a6d2d18330a,BB-16702,,Lakshmi V.,4,Average quality but does the job.,2026-03-17,False
18ce0224-c0e8-c85a-ec52-914e85604b16,BB-16702,,Ramesh E.,4,Good quality at a fair price.,2026-03-18,False
f992564b-6786-d0bc-ec3a-349d56ffd9aa,BB-16702,,Rekha C.,5,Sturdy and long lasting. Great buy.,2026-03-19,False
f3583d09-d08b-cc4a-98c5-788897ebbf16,BB-16704,,Arjun D.,4,Works better than expected. Good value.,2026-03-16,False
7896e941-75ee-019d-3933-9c4be18f0ad5,BB-16704,,Manoj F.,5,Excellent build quality. Highly recommend.,2026-03-17,False
134db916-92d4-96c4-ff16-560f14334fb1,BB-16704,,Rahul K.,4,Excellent quality kitchen product.,2026-03-18,False
d4310f7f-df74-03cf-2a29-c2584f47bfa8,BB-16704,,Lakshmi V.,4,Average quality but does the job.,2026-03-19,False
509c3f8f-8753-22f2-2c3a-8d3777eae01e,BB-16704,,Ramesh E.,4,Good quality at a fair price.,2026-03-20,False
3284a064-7369-e7da-5146-007f2616faa1,BB-16704,,Rekha C.,5,Sturdy and long lasting. Great buy.,2026-03-21,False
e6208e00-d885-161f-b3a7-febefe9c795e,BB-16719,,Anil M.,4,Great daily use product. Will order again.,2026-04-03,False
34d8c0a2-67bc-eaae-5e0d-0d33699c27e4,BB-16719,,Anjali B.,5,Exactly as described. Very satisfied.,2026-04-04,False
fc091c92-8580-9129-8c52-2b9a3aec8e10,BB-16719,,Vijay L.,4,Been using for a month — visible results. Will keep buying.,2026-04-05,False
67caddca-5b43-3009-b14b-42a9ce19b8e9,BB-16719,,Neha T.,4,Not bad at all. Works as expected for the price.,2026-04-06,False
e2d77ba7-a9fa-3ec4-8c2b-8f49b3bf53ca,BB-16719,,Suresh P.,4,Packaging is great and quality is top notch.,2026-04-07,False
e93c643e-2d72-67fa-db93-18a90b369302,BB-16719,,Ravi O.,5,Regular customer. Quality is always consistent.,2026-04-08,False
36939ad1-358a-0a4e-3f24-cec53c59db26,BB-16737,,Ravi O.,5,Kids approved! That says everything.,2026-02-01,False
6c6564ae-6343-b4f1-4c1a-1802210d30da,BB-16737,,Ashok G.,5,A bit salty for me but overall good.,2026-02-02,False
ac4da2cc-a730-a6b5-d599-b2cc30d75dc0,BB-16737,,Pooja G.,3,Crispy and delicious! My kids love it.,2026-02-03,False
1178cbab-5edc-db80-7c80-19f6a213db23,BB-16737,,Prakash C.,5,Loved the taste! Ordering again soon.,2026-02-04,False
cd0579b1-15d9-2afe-76bd-43cf5e7f2fdf,BB-16737,,Sunita B.,4,Tasty evening snack. Highly recommend.,2026-02-05,False
1087f7ce-85e4-f705-2255-0af239185594,BB-16746,,Ashok G.,4,Good product. Delivery was on time.,2026-04-27,False
439e8932-f22f-9628-c969-b4f20dea45ad,BB-16746,,Pooja G.,5,Fresh and delicious. Very satisfied.,2026-04-28,False
178b86c5-3291-9922-d488-635c918ac729,BB-16746,,Prakash C.,4,"Tastes amazing, just like from a bakery.",2026-04-29,False
0a5fb7ac-0369-d496-7039-50efa5bf7c3b,BB-16746,,Sunita B.,4,Quality is consistent every time I order.,2026-04-30,False
35c63f48-6d25-d1df-7e3f-83e0417b09d5,BB-16746,,Vikram S.,4,Great taste and good shelf life.,2026-05-01,False
7ac3af10-c68f-3f44-ba72-a934ef7d4815,BB-16746,,Meena R.,5,Soft texture and great flavour. Impressed.,2026-05-02,False
99cec837-a020-79fd-8245-28358ed1d826,BB-16755,,Meena R.,5,"Great product, easy to use.",2026-06-29,False
56cbb436-adaa-de2e-b989-53985e3a4825,BB-16755,,Uma P.,4,Works better than expected. Good value.,2026-06-30,False
a8798288-d263-1ace-1cb5-f3b649927f2c,BB-16755,,Priya S.,5,Excellent build quality. Highly recommend.,2026-07-01,False
0ec7f9f0-96f2-7b79-8c8c-0ec76d7a9b4b,BB-16765,,Anita M.,4,Good but slightly pricey for veggies.,2026-05-18,False
1d4e9275-ed0c-ffb0-b9ca-12048d38ce81,BB-16765,,Kiran J.,4,Loved the freshness. Will order regularly.,2026-05-19,False
dca33a4d-d3e0-06d5-7557-36250f8fd342,BB-16765,,Usha H.,5,Super fresh. Great for smoothies!,2026-05-20,False
e583206e-416c-00b8-579f-e086973eebd3,BB-16780,,Sunil A.,5,"Good product, shipping was quick too.",2026-03-02,False
db38415f-b8b0-6510-b683-61e755cef7d0,BB-16780,,Kavitha N.,3,Absolutely love this! Great fragrance and very effective.,2026-03-03,False
6384b5f1-c4ea-e15a-1c62-c345252acc17,BB-16780,,Divya R.,5,Fragrance is pleasant and lasts long.,2026-03-04,False
3e41a682-a24a-b688-f28a-12ef02c9e5bf,BB-16780,,Anita M.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-03-05,False
ea5e6bb9-63f8-839b-c96b-2726418883ad,BB-16781,,Priya S.,5,Good quality. Will order again.,2026-03-25,False
37a03e06-df66-eb9a-755e-39f92dbcf573,BB-16781,,Sanjay H.,4,Excellent freshness. Delivered perfectly.,2026-03-26,False
d53e3933-ebcd-e163-941e-aeea7ab4c1d9,BB-16781,,Sudha D.,4,Decent product. Good for daily use.,2026-03-27,False
4447ab1d-a162-5f2c-7d2a-fc2890c677b2,BB-16781,,Deepak T.,4,Fresh and clean. Good packaging.,2026-03-28,False
aa8e3236-cadd-f114-52f7-ccb12553a0c6,BB-16781,,Geeta L.,5,Great protein source. Good quality.,2026-03-29,False
e64cb3f8-110e-c4e1-c513-3ffba6b20f46,BB-16784,,Suresh P.,4,Packaging is great and quality is top notch.,2026-04-13,False
c156f4dd-db81-306e-9fd9-99d1986f739e,BB-16784,,Ravi O.,5,Regular customer. Quality is always consistent.,2026-04-14,False
dcd1936a-ea60-c802-a880-d97b7ea82735,BB-16784,,Ashok G.,5,"Good product, shipping was quick too.",2026-04-15,False
1a91c8e2-c0b5-e4f9-6d21-61ffe8498f1a,BB-16784,,Pooja G.,3,Absolutely love this! Great fragrance and very effective.,2026-04-16,False
a9a92156-36e9-3a6e-a018-864e09dbd1b0,BB-16784,,Prakash C.,5,Fragrance is pleasant and lasts long.,2026-04-17,False
b685ddf1-f212-b364-dc35-7e1ffcf69033,BB-16784,,Sunita B.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-04-18,False
77e12455-d0e5-c088-d258-a8313d1ca938,BB-16789,,Meena R.,5,Easy to use and very effective.,2026-06-07,False
630283d3-064d-6213-0a21-c369f6b77433,BB-16789,,Uma P.,4,Fresh fragrance and excellent cleaning action.,2026-06-08,False
bb61d63b-d197-1bc8-8140-3f3341f40108,BB-16789,,Priya S.,5,Works as advertised. Completely satisfied.,2026-06-09,False
b536499b-92ba-3cec-704c-f7e450233392,BB-1679,,Neha T.,4,Not as coarse as I expected but taste is good.,2026-04-10,False
3f777bc1-3a41-cff7-3f3a-cc2a717a4305,BB-1679,,Suresh P.,4,Great quality for the price. Reordering soon.,2026-04-11,False
489ec464-785f-0020-1e09-84024189c72f,BB-1679,,Ravi O.,5,Great find. Will keep buying this brand.,2026-04-12,False
71c31226-ff5f-d23d-1da2-cd5604faf31f,BB-16799,,Rahul K.,5,Fragrance is pleasant and lasts long.,2026-01-23,False
5337395a-b95d-c915-8961-106905c5d618,BB-16799,,Lakshmi V.,4,"Gentle on skin, no irritation at all. Highly recommend.",2026-01-24,False
42b7f651-ba4a-3595-d6d9-38badf8d63a3,BB-16799,,Ramesh E.,3,Amazing! My skin feels so much better now.,2026-01-25,False
48406ccc-7673-05d6-7347-869c95dc667c,BB-16799,,Rekha C.,5,Very happy with this. Value for money.,2026-01-26,False
ca5acb03-c5f2-583c-1308-662d468050bf,BB-16799,,Sunil A.,4,Great daily use product. Will order again.,2026-01-27,False
f2ca86d4-e941-db7b-6c79-86f5f5153107,BB-16799,,Kavitha N.,5,Exactly as described. Very satisfied.,2026-01-28,False
